,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,B365H,B365D,B365A
155,06/12/08,Newcastle,Stoke,2.0,2.0,D,1.8,3.5,4.75
156,07/12/08,Everton,Aston Villa,2.0,3.0,A,2.62,3.25,2.75
157,07/12/08,West Brom,Portsmouth,1.0,1.0,D,2.62,3.25,2.75
158,08/12/08,West Ham,Tottenham,0.0,2.0,A,2.75,3.25,2.62
159,13/12/08,Aston Villa,Bolton,4.0,2.0,H,1.67,3.6,5.5
160,13/12/08,Liverpool,Hull,2.0,2.0,D,1.33,5.0,10.0
161,13/12/08,Man City,Everton,0.0,1.0,A,2.0,3.4,3.8
162,13/12/08,Middlesbrough,Arsenal,1.0,1.0,D,4.5,3.6,1.8
163,13/12/08,Stoke,Fulham,0.0,0.0,D,2.5,3.25,2.88
164,13/12/08,Sunderland,West Brom,4.0,0.0,H,2.0,3.4,3.8
165,13/12/08,Tottenham,Man United,0.0,0.0,D,4.5,3.5,1.83
166,13/12/08,Wigan,Blackburn,3.0,0.0,H,2.1,3.3,3.6
167,14/12/08,Chelsea,West Ham,1.0,1.0,D,1.25,5.5,15.0
168,14/12/08,Portsmouth,Newcastle,0.0,3.0,A,2.05,3.2,3.4
169,20/12/08,Blackburn,Stoke,3.0,0.0,H,1.83,3.5,4.5
170,20/12/08,Bolton,Portsmouth,2.0,1.0,H,2.2,3.25,3.4
171,20/12/08,Fulham,Middlesbrough,3.0,0.0,H,2.2,3.25,3.5
172,20/12/08,Hull,Sunderland,1.0,4.0,A,2.1,3.25,3.75
173,20/12/08,West Ham,Aston Villa,0.0,1.0,A,3.0,3.4,2.37
174,21/12/08,Arsenal,Liverpool,1.0,1.0,D,2.4,3.25,3.0
175,21/12/08,Newcastle,Tottenham,2.0,1.0,H,2.37,3.4,3.0
176,21/12/08,West Brom,Man City,2.0,1.0,H,3.25,3.3,2.25
177,22/12/08,Everton,Chelsea,0.0,0.0,D,5.0,3.6,1.73
178,26/12/08,Aston Villa,Arsenal,2.0,2.0,D,2.5,3.3,2.87
179,26/12/08,Chelsea,West Brom,2.0,0.0,H,1.14,7.5,21.0
180,26/12/08,Liverpool,Bolton,3.0,0.0,H,1.33,4.5,12.0
181,26/12/08,Man City,Hull,5.0,1.0,H,1.8,3.6,4.5
182,26/12/08,Middlesbrough,Everton,0.0,1.0,A,2.5,3.3,2.87
183,26/12/08,Portsmouth,West Ham,1.0,4.0,A,2.2,3.25,3.4
184,26/12/08,Stoke,Man United,0.0,1.0,A,12.0,5.0,1.3
185,26/12/08,Sunderland,Blackburn,0.0,0.0,D,2.25,3.25,3.3
186,26/12/08,Tottenham,Fulham,0.0,0.0,D,1.72,3.6,5.0
187,26/12/08,Wigan,Newcastle,2.0,1.0,H,2.25,3.3,3.25
188,28/12/08,Arsenal,Portsmouth,1.0,0.0,H,1.4,4.5,10.0
189,28/12/08,Blackburn,Man City,2.0,2.0,D,2.62,3.3,2.87
190,28/12/08,Bolton,Wigan,0.0,1.0,A,2.3,3.25,3.4
191,28/12/08,Everton,Sunderland,3.0,0.0,H,1.8,3.6,5.0
192,28/12/08,Fulham,Chelsea,2.0,2.0,D,6.5,3.75,1.61
193,28/12/08,Newcastle,Liverpool,1.0,5.0,A,5.0,3.6,1.8
194,28/12/08,West Brom,Tottenham,2.0,0.0,H,3.5,3.4,2.2
195,28/12/08,West Ham,Stoke,2.0,1.0,H,1.72,3.6,5.5
196,29/12/08,Man United,Middlesbrough,1.0,0.0,H,1.2,6.5,19.0
197,30/12/08,Hull,Aston Villa,0.0,1.0,A,4.33,3.6,1.91
198,10/01/09,Arsenal,Bolton,1.0,0.0,H,1.36,4.33,11.0
199,10/01/09,Aston Villa,West Brom,2.0,1.0,H,1.4,4.33,9.0
200,10/01/09,Everton,Hull,2.0,0.0,H,1.62,3.75,6.0
201,10/01/09,Middlesbrough,Sunderland,1.0,1.0,D,2.25,3.2,3.4
202,10/01/09,Newcastle,West Ham,2.0,2.0,D,2.2,3.3,3.4
203,10/01/09,Stoke,Liverpool,0.0,0.0,D,10.0,4.5,1.36
204,11/01/09,Man United,Chelsea,3.0,0.0,H,2.2,3.2,3.5
205,11/01/09,Wigan,Tottenham,1.0,0.0,H,2.5,3.25,2.88
206,14/01/09,Man United,Wigan,1.0,0.0,H,1.2,6.0,15.0
207,17/01/09,Blackburn,Newcastle,3.0,0.0,H,2.0,3.4,3.8
208,17/01/09,Bolton,Man United,0.0,1.0,A,8.0,3.8,1.5
209,17/01/09,Chelsea,Stoke,2.0,1.0,H,1.2,6.5,15.0
210,17/01/09,Hull,Arsenal,1.0,3.0,A,5.5,4.0,1.62
211,17/01/09,Man City,Wigan,1.0,0.0,H,2.0,3.4,3.75
212,17/01/09,Sunderland,Aston Villa,1.0,2.0,A,3.25,3.25,2.25
213,17/01/09,West Brom,Middlesbrough,3.0,0.0,H,2.38,3.3,3.0
214,18/01/09,Tottenham,Portsmouth,1.0,1.0,D,1.73,3.6,5.0
215,18/01/09,West Ham,Fulham,3.0,1.0,H,2.1,3.3,3.6
216,19/01/09,Liverpool,Everton,1.0,1.0,D,1.62,3.75,6.0
217,27/01/09,Portsmouth,Aston Villa,0.0,1.0,A,3.25,3.4,2.3
218,27/01/09,Sunderland,Fulham,1.0,0.0,H,2.25,3.3,3.5
219,27/01/09,Tottenham,Stoke,3.0,1.0,H,1.61,3.8,6.5
220,27/01/09,West Brom,Man United,0.0,5.0,A,10.0,5.0,1.36
221,28/01/09,Blackburn,Bolton,2.0,2.0,D,2.0,3.25,4.5
222,28/01/09,Chelsea,Middlesbrough,2.0,0.0,H,1.25,6.0,15.0
223,28/01/09,Everton,Arsenal,1.0,1.0,D,3.0,3.3,2.5
224,28/01/09,Man City,Newcastle,2.0,1.0,H,1.75,3.75,5.0
225,28/01/09,West Ham,Hull,2.0,0.0,H,1.83,3.6,4.75
226,28/01/09,Wigan,Liverpool,1.0,1.0,D,5.0,3.5,1.83
227,31/01/09,Arsenal,West Ham,0.0,0.0,D,1.5,4.2,7.0
228,31/01/09,Aston Villa,Wigan,0.0,0.0,D,1.61,3.7,6.0
229,31/01/09,Bolton,Tottenham,3.0,2.0,H,2.75,3.3,2.62
230,31/01/09,Fulham,Portsmouth,3.0,1.0,H,2.0,3.3,4.0
231,31/01/09,Hull,West Brom,2.0,2.0,D,2.2,3.2,3.5
232,31/01/09,Man United,Everton,1.0,0.0,H,1.36,4.5,10.0
233,31/01/09,Middlesbrough,Blackburn,0.0,0.0,D,2.5,3.3,2.87
234,31/01/09,Stoke,Man City,1.0,0.0,H,3.25,3.3,2.25
235,01/02/09,Liverpool,Chelsea,2.0,0.0,H,2.5,3.1,3.1
236,01/02/09,Newcastle,Sunderland,1.0,1.0,D,2.6,3.2,2.8
237,07/02/09,Blackburn,Aston Villa,0.0,2.0,A,2.87,3.3,2.5
238,07/02/09,Chelsea,Hull,0.0,0.0,D,1.2,6.0,19.0
239,07/02/09,Everton,Bolton,3.0,0.0,H,1.72,3.4,5.5
240,07/02/09,Man City,Middlesbrough,1.0,0.0,H,1.61,3.75,6.0
241,07/02/09,Portsmouth,Liverpool,2.0,3.0,A,5.0,3.3,1.8
242,07/02/09,Sunderland,Stoke,2.0,0.0,H,1.83,3.5,4.5
243,07/02/09,West Brom,Newcastle,2.0,3.0,A,2.25,3.3,3.25
244,07/02/09,Wigan,Fulham,0.0,0.0,D,2.0,3.4,3.8
245,08/02/09,Tottenham,Arsenal,0.0,0.0,D,3.0,3.3,2.4
246,08/02/09,West Ham,Man United,0.0,1.0,A,6.5,3.75,1.57
247,14/02/09,Portsmouth,Man City,2.0,0.0,H,2.87,3.25,2.5
248,18/02/09,Man United,Fulham,3.0,0.0,H,1.25,5.5,13.0
249,21/02/09,Arsenal,Sunderland,0.0,0.0,D,1.4,4.33,9.0
250,21/02/09,Aston Villa,Chelsea,0.0,1.0,A,3.3,3.3,2.25
251,21/02/09,Bolton,West Ham,2.0,1.0,H,2.3,3.3,3.1
252,21/02/09,Man United,Blackburn,2.0,1.0,H,1.25,5.5,13.0
253,21/02/09,Middlesbrough,Wigan,0.0,0.0,D,2.4,3.25,3.0
254,21/02/09,Stoke,Portsmouth,2.0,2.0,D,2.5,3.25,2.87
255,22/02/09,Fulham,West Brom,2.0,0.0,H,1.8,3.5,4.75
256,22/02/09,Liverpool,Man City,1.0,1.0,D,1.57,3.75,7.0
257,22/02/09,Newcastle,Everton,0.0,0.0,D,2.87,3.25,2.5
258,23/02/09,Hull,Tottenham,1.0,2.0,A,3.0,3.3,2.37
259,28/02/09,Arsenal,Fulham,0.0,0.0,D,1.4,4.33,9.0
260,28/02/09,Chelsea,Wigan,2.0,1.0,H,1.28,5.0,13.0
261,28/02/09,Everton,West Brom,2.0,0.0,H,1.5,4.0,7.5
262,28/02/09,Middlesbrough,Liverpool,2.0,0.0,H,5.5,3.5,1.72
263,01/03/09,Aston Villa,Stoke,2.0,2.0,D,1.4,4.0,10.0
264,01/03/09,Bolton,Newcastle,1.0,0.0,H,2.0,3.3,4.0
265,01/03/09,Hull,Blackburn,1.0,2.0,A,2.87,3.25,2.5
266,01/03/09,West Ham,Man City,1.0,0.0,H,2.5,3.25,2.87
267,03/03/09,Liverpool,Sunderland,2.0,0.0,H,1.4,4.33,9.5
268,03/03/09,Portsmouth,Chelsea,0.0,1.0,A,6.5,3.75,1.57
269,03/03/09,West Brom,Arsenal,1.0,3.0,A,6.5,3.75,1.57
270,04/03/09,Blackburn,Everton,0.0,0.0,D,2.5,3.25,2.9
271,04/03/09,Fulham,Hull,0.0,1.0,A,1.66,3.6,5.75
272,04/03/09,Man City,Aston Villa,2.0,0.0,H,2.5,3.3,2.87
273,04/03/09,Newcastle,Man United,1.0,2.0,A,7.5,4.0,1.5
274,04/03/09,Stoke,Bolton,2.0,0.0,H,2.5,3.25,2.9
275,04/03/09,Tottenham,Middlesbrough,4.0,0.0,H,1.83,3.5,4.5
276,04/03/09,Wigan,West Ham,0.0,1.0,A,2.2,3.3,3.4
277,07/03/09,Sunderland,Tottenham,1.0,1.0,D,2.87,3.3,2.5
278,11/03/09,Fulham,Blackburn,1.0,2.0,A,2.25,3.2,3.4
279,14/03/09,Arsenal,Blackburn,4.0,0.0,H,1.44,4.33,8.0
280,14/03/09,Bolton,Fulham,1.0,3.0,A,2.1,3.25,3.75
281,14/03/09,Everton,Stoke,3.0,1.0,H,1.5,4.0,7.5
282,14/03/09,Hull,Newcastle,1.0,1.0,D,2.62,3.25,2.75
283,14/03/09,Man United,Liverpool,1.0,4.0,A,1.91,3.3,4.5
284,14/03/09,Middlesbrough,Portsmouth,1.0,1.0,D,2.2,3.2,3.5
285,14/03/09,Sunderland,Wigan,1.0,2.0,A,2.2,3.2,3.5
286,15/03/09,Aston Villa,Tottenham,1.0,2.0,A,2.0,3.3,4.0
287,15/03/09,Chelsea,Man City,1.0,0.0,H,1.4,4.5,9.0
288,16/03/09,West Ham,West Brom,0.0,0.0,D,1.67,3.6,5.75
289,21/03/09,Blackburn,West Ham,1.0,1.0,D,1.9,3.4,4.33
290,21/03/09,Fulham,Man United,2.0,0.0,H,8.0,4.2,1.44
291,21/03/09,Newcastle,Arsenal,1.0,3.0,A,5.0,3.6,1.72
292,21/03/09,Portsmouth,Everton,2.0,1.0,H,2.75,3.2,2.62
293,21/03/09,Stoke,Middlesbrough,1.0,0.0,H,2.25,3.3,3.3
294,21/03/09,Tottenham,Chelsea,1.0,0.0,H,4.5,3.5,1.83
295,21/03/09,West Brom,Bolton,1.0,1.0,D,2.4,3.3,3.0
296,22/03/09,Liverpool,Aston Villa,5.0,0.0,H,1.44,4.2,8.0
297,22/03/09,Man City,Sunderland,1.0,0.0,H,1.66,3.6,5.5
298,22/03/09,Wigan,Hull,1.0,0.0,H,1.72,3.6,5.0
299,04/04/09,Arsenal,Man City,2.0,0.0,H,1.53,3.75,7.5
300,04/04/09,Blackburn,Tottenham,2.0,1.0,H,2.62,3.25,2.75
301,04/04/09,Bolton,Middlesbrough,4.0,1.0,H,2.1,3.3,3.6
302,04/04/09,Fulham,Liverpool,0.0,1.0,A,6.0,3.75,1.61
303,04/04/09,Hull,Portsmouth,0.0,0.0,D,2.62,3.25,2.75
304,04/04/09,Newcastle,Chelsea,0.0,2.0,A,5.0,3.6,1.72
305,04/04/09,West Brom,Stoke,0.0,2.0,A,2.2,3.25,3.4
306,04/04/09,West Ham,Sunderland,2.0,0.0,H,2.1,3.2,3.75
307,05/04/09,Everton,Wigan,4.0,0.0,H,1.72,3.4,5.5
308,05/04/09,Man United,Aston Villa,3.0,2.0,H,1.4,4.33,9.0
309,11/04/09,Chelsea,Bolton,4.0,3.0,H,1.25,5.5,15.0
310,11/04/09,Liverpool,Blackburn,4.0,0.0,H,1.33,4.75,11.0
311,11/04/09,Middlesbrough,Hull,3.0,1.0,H,2.1,3.3,3.75
312,11/04/09,Portsmouth,West Brom,2.0,2.0,D,1.73,3.5,5.5
313,11/04/09,Stoke,Newcastle,1.0,1.0,D,2.5,3.25,2.88
314,11/04/09,Sunderland,Man United,1.0,2.0,A,7.5,4.0,1.5
315,11/04/09,Tottenham,West Ham,1.0,0.0,H,1.73,3.5,5.5
316,11/04/09,Wigan,Arsenal,1.0,4.0,A,5.25,3.5,1.73
317,12/04/09,Aston Villa,Everton,3.0,3.0,D,2.2,3.25,3.5
318,12/04/09,Man City,Fulham,1.0,3.0,A,1.91,3.4,4.33
319,18/04/09,Aston Villa,West Ham,1.0,1.0,D,1.67,3.6,5.5
320,18/04/09,Middlesbrough,Fulham,0.0,0.0,D,2.25,3.25,3.3
321,18/04/09,Portsmouth,Bolton,1.0,0.0,H,2.1,3.3,3.6
322,18/04/09,Stoke,Blackburn,1.0,0.0,H,2.4,3.25,3.0
323,18/04/09,Sunderland,Hull,1.0,0.0,H,1.91,3.4,4.2
324,19/04/09,Man City,West Brom,4.0,2.0,H,1.57,3.8,6.5
325,19/04/09,Tottenham,Newcastle,1.0,0.0,H,1.67,3.6,5.5
326,21/04/09,Liverpool,Arsenal,4.0,4.0,D,1.72,3.6,5.0
327,22/04/09,Chelsea,Everton,0.0,0.0,D,1.44,4.2,8.5
328,22/04/09,Man United,Portsmouth,2.0,0.0,H,1.25,5.5,13.0
329,25/04/09,Bolton,Aston Villa,1.0,1.0,D,3.1,3.3,2.37
330,25/04/09,Everton,Man City,1.0,2.0,A,1.83,3.5,4.5
331,25/04/09,Fulham,Stoke,1.0,0.0,H,1.75,3.5,5.0
332,25/04/09,Hull,Liverpool,1.0,3.0,A,10.0,4.5,1.36
333,25/04/09,Man United,Tottenham,5.0,2.0,H,1.44,4.0,9.0
334,25/04/09,West Brom,Sunderland,3.0,0.0,H,2.5,3.3,2.87
335,25/04/09,West Ham,Chelsea,0.0,1.0,A,4.75,3.3,1.85
336,26/04/09,Arsenal,Middlesbrough,2.0,0.0,H,1.5,4.2,7.5
337,26/04/09,Blackburn,Wigan,2.0,0.0,H,1.9,3.4,4.2
338,27/04/09,Newcastle,Portsmouth,0.0,0.0,D,2.0,3.5,3.75
339,02/05/09,Chelsea,Fulham,3.0,1.0,H,1.53,3.8,7.0
340,02/05/09,Man City,Blackburn,3.0,1.0,H,2.0,3.3,4.0
341,02/05/09,Middlesbrough,Man United,0.0,2.0,A,6.5,3.8,1.57
342,02/05/09,Portsmouth,Arsenal,0.0,3.0,A,3.2,3.3,2.3
343,02/05/09,Stoke,West Ham,0.0,1.0,A,2.37,3.25,3.1
344,02/05/09,Tottenham,West Brom,1.0,0.0,H,1.5,4.0,7.0
345,02/05/09,Wigan,Bolton,0.0,0.0,D,2.1,3.25,3.75
346,03/05/09,Liverpool,Newcastle,3.0,0.0,H,1.25,5.5,13.0
347,03/05/09,Sunderland,Everton,0.0,2.0,A,2.5,3.25,2.9
348,04/05/09,Aston Villa,Hull,1.0,0.0,H,1.53,3.8,7.0
349,09/05/09,Blackburn,Portsmouth,2.0,0.0,H,2.0,3.25,4.0
350,09/05/09,Bolton,Sunderland,0.0,0.0,D,2.2,3.25,3.5
351,09/05/09,Everton,Tottenham,0.0,0.0,D,2.3,3.3,3.2
352,09/05/09,Fulham,Aston Villa,3.0,1.0,H,2.62,3.25,2.75
353,09/05/09,Hull,Stoke,1.0,2.0,A,2.1,3.3,3.6
354,09/05/09,West Brom,Wigan,3.0,1.0,H,2.4,3.4,2.9
355,09/05/09,West Ham,Liverpool,0.0,3.0,A,6.5,3.8,1.57
356,10/05/09,Arsenal,Chelsea,1.0,4.0,A,2.6,3.25,2.8
357,10/05/09,Man United,Man City,2.0,0.0,H,1.36,4.75,9.5
358,11/05/09,Newcastle,Middlesbrough,3.0,1.0,H,2.0,3.4,3.8
359,13/05/09,Wigan,Man United,1.0,2.0,A,12.0,5.0,1.3
360,16/05/09,Bolton,Hull,1.0,1.0,D,2.2,3.3,3.4
361,16/05/09,Everton,West Ham,3.0,1.0,H,1.73,3.6,5.0
362,16/05/09,Man United,Arsenal,0.0,0.0,D,1.67,3.5,6.0
363,16/05/09,Middlesbrough,Aston Villa,1.0,1.0,D,2.5,3.4,2.75
364,16/05/09,Newcastle,Fulham,0.0,1.0,A,1.91,3.5,4.0
365,16/05/09,Stoke,Wigan,2.0,0.0,H,2.2,3.25,3.4
366,16/05/09,Tottenham,Man City,2.0,1.0,H,1.83,3.5,4.5
367,17/05/09,Chelsea,Blackburn,2.0,0.0,H,1.3,5.0,11.0
368,17/05/09,West Brom,Liverpool,0.0,2.0,A,7.0,5.0,1.4
369,18/05/09,Portsmouth,Sunderland,3.0,1.0,H,2.1,3.2,3.75
370,24/05/09,Arsenal,Stoke,4.0,1.0,H,1.33,5.0,10.0
371,24/05/09,Aston Villa,Newcastle,1.0,0.0,H,2.3,3.4,3.1
372,24/05/09,Blackburn,West Brom,0.0,0.0,D,1.83,3.5,4.5
373,24/05/09,Fulham,Everton,0.0,2.0,A,2.1,3.3,3.6
374,24/05/09,Hull,Man United,0.0,1.0,A,3.0,3.5,2.3
375,24/05/09,Liverpool,Tottenham,3.0,1.0,H,1.53,4.0,6.5
376,24/05/09,Man City,Bolton,1.0,0.0,H,1.73,3.6,5.0
377,24/05/09,Sunderland,Chelsea,2.0,3.0,A,4.0,3.6,1.91
378,24/05/09,West Ham,Middlesbrough,2.0,1.0,H,2.25,3.4,3.2
379,24/05/09,Wigan,Portsmouth,1.0,0.0,H,2.1,3.4,3.5
0,13/08/16,Burnley,Swansea,0.0,1.0,A,2.4,3.3,3.25
1,13/08/16,Crystal Palace,West Brom,0.0,1.0,A,2.0,3.3,4.5
2,13/08/16,Everton,Tottenham,1.0,1.0,D,3.2,3.4,2.4
3,13/08/16,Hull,Leicester,2.0,1.0,H,4.5,3.6,1.91
4,13/08/16,Man City,Sunderland,2.0,1.0,H,1.25,6.5,15.0
5,13/08/16,Middlesbrough,Stoke,1.0,1.0,D,2.38,3.2,3.4
6,13/08/16,Southampton,Watford,1.0,1.0,D,1.8,3.75,5.0
7,14/08/16,Arsenal,Liverpool,3.0,4.0,A,2.4,3.5,3.1
8,14/08/16,Bournemouth,Man United,1.0,3.0,A,4.75,3.6,1.85
9,15/08/16,Chelsea,West Ham,2.0,1.0,H,1.65,4.0,6.0
10,19/08/16,Man United,Southampton,2.0,0.0,H,1.53,4.2,7.5
11,20/08/16,Burnley,Liverpool,2.0,0.0,H,6.5,4.2,1.57
12,20/08/16,Leicester,Arsenal,0.0,0.0,D,2.88,3.6,2.5
13,20/08/16,Stoke,Man City,1.0,4.0,A,5.5,3.8,1.73
14,20/08/16,Swansea,Hull,0.0,2.0,A,1.8,3.6,5.25
15,20/08/16,Tottenham,Crystal Palace,1.0,0.0,H,1.45,4.75,8.0
16,20/08/16,Watford,Chelsea,1.0,2.0,A,5.5,3.8,1.73
17,20/08/16,West Brom,Everton,1.0,2.0,A,3.0,3.25,2.6
18,21/08/16,Sunderland,Middlesbrough,1.0,2.0,A,2.55,3.2,3.1
19,21/08/16,West Ham,Bournemouth,1.0,0.0,H,1.95,3.75,4.0
20,27/08/16,Chelsea,Burnley,3.0,0.0,H,1.25,5.5,15.0
21,27/08/16,Crystal Palace,Bournemouth,1.0,1.0,D,2.3,3.2,3.3
22,27/08/16,Everton,Stoke,1.0,0.0,H,1.73,3.6,5.25
23,27/08/16,Hull,Man United,0.0,1.0,A,8.0,4.1,1.44
24,27/08/16,Leicester,Swansea,2.0,1.0,H,1.73,3.6,5.25
25,27/08/16,Southampton,Sunderland,1.0,1.0,D,1.57,3.6,6.5
26,27/08/16,Tottenham,Liverpool,1.0,1.0,D,2.38,3.4,3.0
27,27/08/16,Watford,Arsenal,1.0,3.0,A,5.0,3.75,1.73
28,28/08/16,Man City,West Ham,3.0,1.0,H,1.25,6.0,11.0
29,28/08/16,West Brom,Middlesbrough,0.0,0.0,D,2.6,3.1,2.9
30,10/09/16,Arsenal,Southampton,2.0,1.0,H,1.57,4.2,6.5
31,10/09/16,Bournemouth,West Brom,1.0,0.0,H,2.05,3.25,4.33
32,10/09/16,Burnley,Hull,1.0,1.0,D,2.45,3.1,3.4
33,10/09/16,Liverpool,Leicester,4.0,1.0,H,1.7,4.0,5.5
34,10/09/16,Man United,Man City,1.0,2.0,A,2.38,3.25,3.4
35,10/09/16,Middlesbrough,Crystal Palace,1.0,2.0,A,2.3,3.2,3.6
36,10/09/16,Stoke,Tottenham,0.0,4.0,A,4.6,3.75,1.85
37,10/09/16,West Ham,Watford,2.0,4.0,A,1.91,3.6,4.5
38,11/09/16,Swansea,Chelsea,2.0,2.0,D,5.75,4.0,1.67
39,12/09/16,Sunderland,Everton,0.0,3.0,A,3.8,3.5,2.1
40,16/09/16,Chelsea,Liverpool,1.0,2.0,A,2.25,3.5,3.4
41,17/09/16,Everton,Middlesbrough,3.0,1.0,H,1.67,3.8,6.0
42,17/09/16,Hull,Arsenal,1.0,4.0,A,6.0,4.2,1.6
43,17/09/16,Leicester,Burnley,3.0,0.0,H,1.5,4.33,8.0
44,17/09/16,Man City,Bournemouth,4.0,0.0,H,1.29,6.0,12.0
45,17/09/16,West Brom,West Ham,4.0,2.0,H,2.8,3.2,2.8
46,18/09/16,Crystal Palace,Stoke,4.0,1.0,H,2.0,3.5,4.2
47,18/09/16,Southampton,Swansea,1.0,0.0,H,1.7,3.8,5.75
48,18/09/16,Tottenham,Sunderland,1.0,0.0,H,1.33,5.5,11.0
49,18/09/16,Watford,Man United,3.0,1.0,H,6.0,4.2,1.62
50,24/09/16,Arsenal,Chelsea,3.0,0.0,H,2.4,3.5,3.1
51,24/09/16,Bournemouth,Everton,1.0,0.0,H,3.6,3.5,2.15
52,24/09/16,Liverpool,Hull,5.0,1.0,H,1.22,7.0,15.0
53,24/09/16,Man United,Leicester,4.0,1.0,H,1.73,3.9,5.25
54,24/09/16,Middlesbrough,Tottenham,1.0,2.0,A,3.75,3.5,2.1
55,24/09/16,Stoke,West Brom,1.0,1.0,D,2.38,3.3,3.3
56,24/09/16,Sunderland,Crystal Palace,2.0,3.0,A,2.88,3.25,2.7
57,24/09/16,Swansea,Man City,1.0,3.0,A,9.0,5.5,1.36
58,25/09/16,West Ham,Southampton,0.0,3.0,A,2.8,3.3,2.75
59,26/09/16,Burnley,Watford,2.0,0.0,H,2.9,3.2,2.7
60,30/09/16,Everton,Crystal Palace,1.0,1.0,D,1.73,4.0,5.0
61,01/10/16,Hull,Chelsea,0.0,2.0,A,7.5,4.5,1.5
62,01/10/16,Sunderland,West Brom,1.0,1.0,D,2.5,3.25,3.2
63,01/10/16,Swansea,Liverpool,1.0,2.0,A,8.0,4.75,1.45
64,01/10/16,Watford,Bournemouth,2.0,2.0,D,2.38,3.3,3.3
65,01/10/16,West Ham,Middlesbrough,1.0,1.0,D,2.25,3.4,3.5
66,02/10/16,Burnley,Arsenal,0.0,1.0,A,9.0,5.0,1.4
67,02/10/16,Leicester,Southampton,0.0,0.0,D,2.25,3.4,3.5
68,02/10/16,Man United,Stoke,1.0,1.0,D,1.33,5.75,10.0
69,02/10/16,Tottenham,Man City,2.0,0.0,H,3.0,3.5,2.5
70,15/10/16,Arsenal,Swansea,3.0,2.0,H,1.29,6.5,11.0
71,15/10/16,Bournemouth,Hull,6.0,1.0,H,1.85,3.5,5.0
72,15/10/16,Chelsea,Leicester,3.0,0.0,H,1.57,4.5,6.0
73,15/10/16,Crystal Palace,West Ham,0.0,1.0,A,2.15,3.5,3.6
74,15/10/16,Man City,Everton,1.0,1.0,D,1.5,4.75,7.0
75,15/10/16,Stoke,Sunderland,2.0,0.0,H,2.0,3.6,4.0
76,15/10/16,West Brom,Tottenham,1.0,1.0,D,5.5,3.8,1.73
77,16/10/16,Middlesbrough,Watford,0.0,1.0,A,2.25,3.3,3.6
78,16/10/16,Southampton,Burnley,3.0,1.0,H,1.4,4.8,9.5
79,17/10/16,Liverpool,Man United,0.0,0.0,D,2.2,3.5,3.5
80,22/10/16,Arsenal,Middlesbrough,0.0,0.0,D,1.25,6.5,15.0
81,22/10/16,Bournemouth,Tottenham,0.0,0.0,D,4.2,3.6,1.95
82,22/10/16,Burnley,Everton,2.0,1.0,H,6.0,3.8,1.67
83,22/10/16,Hull,Stoke,0.0,2.0,A,3.1,3.3,2.5
84,22/10/16,Leicester,Crystal Palace,3.0,1.0,H,2.05,3.5,3.9
85,22/10/16,Liverpool,West Brom,2.0,1.0,H,1.29,6.0,13.0
86,22/10/16,Swansea,Watford,0.0,0.0,D,2.38,3.3,3.3
87,22/10/16,West Ham,Sunderland,1.0,0.0,H,1.67,4.0,5.75
88,23/10/16,Chelsea,Man United,4.0,0.0,H,2.15,3.4,3.8
89,23/10/16,Man City,Southampton,1.0,1.0,D,1.5,4.5,7.5
90,29/10/16,Crystal Palace,Liverpool,2.0,4.0,A,5.25,4.0,1.7
91,29/10/16,Man United,Burnley,0.0,0.0,D,1.2,7.0,19.0
92,29/10/16,Middlesbrough,Bournemouth,2.0,0.0,H,2.5,3.2,3.2
93,29/10/16,Sunderland,Arsenal,1.0,4.0,A,9.0,5.0,1.4
94,29/10/16,Tottenham,Leicester,1.0,1.0,D,1.62,4.2,6.0
95,29/10/16,Watford,Hull,1.0,0.0,H,1.75,3.75,5.25
96,29/10/16,West Brom,Man City,0.0,4.0,A,8.0,4.75,1.44
97,30/10/16,Everton,West Ham,2.0,0.0,H,1.8,3.8,4.75
98,30/10/16,Southampton,Chelsea,0.0,2.0,A,3.2,3.4,2.4
99,31/10/16,Stoke,Swansea,3.0,1.0,H,2.05,3.6,3.8
100,05/11/16,Bournemouth,Sunderland,1.0,2.0,A,1.65,4.2,5.5
101,05/11/16,Burnley,Crystal Palace,3.0,2.0,H,3.3,3.3,2.38
102,05/11/16,Chelsea,Everton,5.0,0.0,H,1.53,4.33,7.0
103,05/11/16,Man City,Middlesbrough,1.0,1.0,D,1.22,7.0,15.0
104,05/11/16,West Ham,Stoke,1.0,1.0,D,2.0,3.6,4.0
105,06/11/16,Arsenal,Tottenham,1.0,1.0,D,1.95,3.6,4.2
106,06/11/16,Hull,Southampton,2.0,1.0,H,5.75,3.8,1.7
107,06/11/16,Leicester,West Brom,1.0,2.0,A,1.8,3.6,5.25
108,06/11/16,Liverpool,Watford,6.0,1.0,H,1.29,6.0,12.0
109,06/11/16,Swansea,Man United,1.0,3.0,A,5.0,4.0,1.73
110,19/11/16,Crystal Palace,Man City,1.0,2.0,A,6.5,4.5,1.53
111,19/11/16,Everton,Swansea,1.0,1.0,D,1.6,4.33,6.0
112,19/11/16,Man United,Arsenal,1.0,1.0,D,2.6,3.4,2.9
113,19/11/16,Southampton,Liverpool,0.0,0.0,D,3.4,3.6,2.2
114,19/11/16,Stoke,Bournemouth,0.0,1.0,A,2.3,3.4,3.4
115,19/11/16,Sunderland,Hull,3.0,0.0,H,2.15,3.4,3.8
